juv_misd_count,age,juv_fel_count,c_charge_degree,sex,race,juv_other_count,priors_count,expert prediction,machine prediction,ground truth,proba_model,did_recid,provider
0.0,0.2597402597402597,0.0,1.0,0.0,0.8,0.0,0.0344827586206896,0,0,0,0.9116265828846588,0,H
0.0,0.2337662337662337,0.0,0.6,1.0,1.0,0.0,0.4137931034482758,1,1,1,0.928813940894265,1,H
0.0,0.2467532467532467,0.0,0.6,1.0,1.0,0.0,0.6551724137931034,1,1,1,0.8633649044347799,1,H
0.0,0.4285714285714285,0.1,0.4,1.0,1.0,0.0,0.3103448275862069,1,1,1,0.9290335847067752,1,H
0.0,0.4545454545454545,0.0,0.8,1.0,0.4,0.0,0.0689655172413793,0,0,0,0.8634628573109536,0,H
0.0,0.4285714285714285,0.0,0.2,1.0,0.8,0.0,0.0689655172413793,0,0,0,0.9241486821537548,0,H
0.0,0.0129870129870129,0.2,0.6,1.0,0.6,0.0,0.0689655172413793,1,0,1,0.5298273426113744,1,H
0.0,0.4025974025974026,0.0,0.2,1.0,0.8,0.0,0.0344827586206896,1,0,1,0.9162091083812902,1,H
0.0,0.8311688311688312,0.0,0.4,1.0,0.6,0.0,0.0,0,0,0,0.8992861438510339,0,H
0.0,0.0649350649350649,0.0,0.6,1.0,1.0,0.4285714285714285,0.0,1,1,1,0.7121190890924871,1,H
0.0,0.2857142857142857,0.0,0.6,0.0,1.0,0.0,0.2068965517241379,0,1,0,0.7794301920593492,1,M
0.0,0.1688311688311688,0.0,0.6,0.0,1.0,0.0,0.0,0,0,0,0.9193726617294914,0,H
0.0,0.1038961038961039,0.0,0.2,1.0,1.0,0.0,0.0344827586206896,0,0,0,0.7216560625272783,0,H
0.0,0.0129870129870129,0.0,0.6,1.0,0.6,0.0,0.0689655172413793,1,0,1,0.6130348014923895,1,H
0.0,0.2987012987012987,0.0,0.4,0.0,1.0,0.0,0.0689655172413793,0,0,0,0.8891302231738341,0,H
0.0,0.6623376623376623,0.0,0.4,1.0,0.6,0.0,0.0,0,0,0,0.9216726436832178,0,H
0.0,0.1948051948051948,0.2,0.8,1.0,1.0,0.0,0.2758620689655172,1,1,1,0.8929488971056899,1,H
0.0,0.5064935064935064,0.0,0.4,1.0,0.8,0.0,0.0,0,0,0,0.8949090722013476,0,H
0.0,0.2207792207792207,0.0,0.8,1.0,1.0,0.0,0.4827586206896552,1,1,1,0.9043374518286076,1,H
0.0,0.1948051948051948,0.0,0.6,1.0,1.0,0.0,0.5172413793103449,0,1,0,0.9276202749878572,1,H
0.0,0.0129870129870129,0.0,0.8,1.0,1.0,0.0,0.0,0,0,0,0.5189134271203778,0,H
0.0,0.0649350649350649,0.0,0.2,1.0,1.0,0.2857142857142857,0.0344827586206896,1,1,1,0.5065945576641685,1,H
0.0,0.3506493506493506,0.0,0.6,0.0,1.0,0.0,0.0,0,0,0,0.9262579325151864,0,H
0.0,0.2467532467532467,0.0,0.6,1.0,1.0,0.0,0.1724137931034483,0,1,0,0.6466807974068628,0,H
0.0,0.2597402597402597,0.0,0.4,0.0,0.8,0.0,0.0,0,0,0,0.9059559419567802,0,H
0.0,0.2727272727272727,0.1,0.6,1.0,0.8,0.0,0.3103448275862069,0,1,0,0.7881199841945962,1,M
0.0,0.0,0.0,0.6,1.0,0.8,0.0,0.0,0,0,0,0.5713936184408519,0,H
0.0833333333333333,0.1038961038961039,0.0,0.6,1.0,1.0,0.0,0.3793103448275862,0,1,0,0.9581081238958192,1,M
0.0,0.5584415584415584,0.0,0.2,0.0,0.8,0.0,0.0,0,0,0,0.9142019283633394,0,H
0.0,0.1298701298701298,0.1,0.8,1.0,1.0,0.0,0.0689655172413793,0,1,0,0.7711268875777124,1,M
0.0,0.0909090909090909,0.0,0.6,1.0,1.0,0.0,0.2413793103448276,0,1,0,0.8740487159194011,1,M
0.0,0.4025974025974026,0.0,0.2,1.0,0.8,0.0,0.0,0,0,0,0.8927085554751651,0,H
0.0,0.0779220779220779,0.0,0.4,0.0,1.0,0.0,0.1724137931034483,1,1,1,0.5161378761337644,1,H
0.0,0.0259740259740259,0.0,0.8,1.0,0.8,0.0,0.0,1,0,1,0.7113886853311846,1,H
0.0,0.1428571428571428,0.0,0.2,1.0,0.6,0.0,0.0,0,0,0,0.7886159590299949,0,H
0.0,0.2987012987012987,0.0,0.6,1.0,1.0,0.0,0.3103448275862069,0,1,1,0.8718278543875762,1,M
0.0,0.1298701298701298,0.1,0.6,1.0,1.0,0.0,0.2758620689655172,1,1,1,0.9691225778309174,1,H
0.0,0.1558441558441558,0.0,0.6,0.0,0.8,0.0,0.1034482758620689,0,0,0,0.8696637321182845,0,H
0.0,0.0649350649350649,0.0,0.6,1.0,1.0,0.0,0.0,0,0,0,0.6329561696331771,0,H
0.0,0.5064935064935064,0.0,0.4,0.0,0.8,0.0,0.1724137931034483,0,0,0,0.6727528489411416,0,H
0.0,0.1038961038961039,0.0,0.2,1.0,1.0,0.0,0.1724137931034483,0,1,0,0.5388396325161658,0,H
0.0833333333333333,0.0259740259740259,0.0,0.4,1.0,1.0,0.0,0.0689655172413793,1,1,1,0.797262361116492,1,H
0.0,0.1298701298701298,0.0,0.6,1.0,0.2,0.0,0.0,0,0,0,0.7332737578542232,0,H
0.0,0.2597402597402597,0.0,0.4,1.0,0.8,0.0,0.0,0,0,0,0.8827890189585423,0,H
0.0,0.1168831168831168,0.0,0.6,1.0,0.2,0.0,0.0344827586206896,0,0,0,0.7719641323839618,0,H
0.0,0.1818181818181818,0.0,0.2,1.0,1.0,0.0,0.1034482758620689,0,0,1,0.7997484955300124,0,H
0.0,0.0649350649350649,0.0,0.6,1.0,1.0,0.0,0.3793103448275862,1,1,1,0.9262020851224742,1,H
0.0,0.0779220779220779,0.0,0.8,0.0,1.0,0.0,0.0344827586206896,0,0,0,0.8636678820275181,0,H
0.0,0.4025974025974026,0.1,0.6,1.0,1.0,0.0,0.1724137931034483,0,1,0,0.827569076305119,1,M
0.0,0.6363636363636364,0.0,0.6,0.0,1.0,0.0,0.1724137931034483,0,1,0,0.7472844147119201,1,M
0.0,0.1818181818181818,0.0,0.6,1.0,1.0,0.0,0.0689655172413793,1,0,1,0.7468545704070001,0,M
0.0,0.1038961038961039,0.0,0.6,1.0,1.0,0.1428571428571428,0.4482758620689655,1,1,1,0.920091192729419,1,H
0.0,0.1298701298701298,0.0,0.6,1.0,1.0,0.1428571428571428,0.3448275862068966,1,1,1,0.926218909985648,1,H
0.0,0.3376623376623376,0.0,0.4,1.0,0.4,0.0,0.0,0,0,0,0.9369100828379506,0,H
0.0,0.0519480519480519,0.0,0.6,1.0,1.0,0.1428571428571428,0.2068965517241379,1,1,1,0.8192635397821189,1,H
0.0,0.5064935064935064,0.0,0.6,1.0,0.8,0.0,0.1034482758620689,1,0,1,0.8142854170092444,0,M
0.0,0.2727272727272727,0.2,0.4,1.0,1.0,0.0,0.7931034482758621,1,1,1,0.9385419085268428,1,H
0.0,0.1428571428571428,0.0,0.4,1.0,1.0,0.0,0.0344827586206896,0,0,0,0.8090226562677891,0,H
0.0,0.0909090909090909,0.0,0.6,1.0,0.8,0.0,0.1379310344827586,0,0,1,0.5303853015543223,0,H
0.0,0.2207792207792207,0.0,0.4,1.0,1.0,0.0,0.0,0,0,0,0.8116148836083745,0,H
0.0,0.0259740259740259,0.0,0.6,1.0,0.6,0.4285714285714285,0.0344827586206896,0,1,0,0.5543914321493875,1,H
0.0,0.1688311688311688,0.0,0.8,1.0,1.0,0.1428571428571428,0.2758620689655172,0,1,0,0.933979154580065,1,M
0.0,0.4415584415584415,0.0,0.6,1.0,0.8,0.0,0.2758620689655172,0,1,0,0.7642014876352128,1,M
0.0,0.2857142857142857,0.0,0.2,1.0,1.0,0.0,0.1724137931034483,0,0,0,0.5337617968745993,0,H
0.0,0.1818181818181818,0.0,0.6,0.0,1.0,0.0,0.2413793103448276,1,1,1,0.8256013053594611,1,H
0.0,0.1558441558441558,0.0,0.8,1.0,1.0,0.0,0.1379310344827586,0,0,0,0.5851073873639578,0,H
0.0833333333333333,0.1168831168831168,0.0,0.6,1.0,1.0,0.0,0.2068965517241379,0,1,0,0.9316285792087948,0,H
0.0,0.1298701298701298,0.0,0.4,1.0,0.6,0.0,0.0,0,0,0,0.8592818875618913,0,H
0.0,0.3636363636363636,0.0,0.4,1.0,0.6,0.0,0.0344827586206896,0,0,0,0.9223395882113988,0,H
0.1666666666666666,0.0129870129870129,0.0,0.4,1.0,0.4,0.1428571428571428,0.1034482758620689,1,1,1,0.747544145754195,1,H
0.0,0.3376623376623376,0.0,0.6,0.0,0.0,0.0,0.5172413793103449,1,1,1,0.6236744704739257,1,H
0.0,0.1168831168831168,0.0,0.6,0.0,0.8,0.0,0.2413793103448276,0,1,1,0.831006546552092,1,M
0.1666666666666666,0.1168831168831168,0.0,0.6,1.0,1.0,0.0,0.2413793103448276,1,1,1,0.919974553559884,1,H
0.0,0.1818181818181818,0.0,0.6,1.0,1.0,0.0,0.2068965517241379,0,1,0,0.7810342331690361,1,M
0.0,0.4415584415584415,0.0,0.6,1.0,0.8,0.0,0.0,0,0,0,0.8610345145785974,0,H
0.1666666666666666,0.2597402597402597,0.0,0.6,0.0,1.0,0.0,0.7586206896551724,1,1,1,0.83834658605391,1,H
0.0,0.1818181818181818,0.0,0.4,1.0,1.0,0.0,0.0344827586206896,0,0,0,0.8103470150394079,0,H
0.0,0.3376623376623376,0.0,0.4,0.0,1.0,0.0,0.3103448275862069,1,1,1,0.7505989714953881,1,H
0.0,0.1688311688311688,0.0,0.4,0.0,0.8,0.0,0.0,0,0,0,0.9026039155886528,0,H
0.0,0.1818181818181818,0.0,0.6,1.0,0.8,0.0,0.0689655172413793,0,0,0,0.723927159622425,0,H
0.0,0.3636363636363636,0.0,0.2,1.0,1.0,0.0,0.1034482758620689,1,0,1,0.8677730824264825,0,M
0.6666666666666666,0.2337662337662337,0.1,0.8,1.0,1.0,0.7142857142857143,0.7931034482758621,1,1,1,0.9616140873388164,1,H
0.0833333333333333,0.1688311688311688,0.0,0.2,1.0,0.8,0.0,0.0,0,1,0,0.6846406135894834,1,H
0.0,0.4155844155844156,0.0,0.2,0.0,0.8,0.0,0.0,1,0,1,0.9470501693747796,0,M
0.0,0.0649350649350649,0.0,0.6,1.0,1.0,0.0,0.0344827586206896,0,0,0,0.5818387889551028,0,H
0.0833333333333333,0.1298701298701298,0.0,0.4,1.0,1.0,0.0,0.0689655172413793,0,1,1,0.7898326368749863,1,M
0.0,0.3116883116883117,0.0,0.6,0.0,0.8,0.0,0.0,0,0,1,0.9130844785722908,0,H
0.0,0.1428571428571428,0.0,0.6,1.0,0.6,0.0,0.0689655172413793,0,0,0,0.728073447405048,0,H
0.0,0.1428571428571428,0.0,0.6,0.0,1.0,0.0,0.1034482758620689,1,0,1,0.8821031656717153,0,M
0.0,0.2077922077922078,0.0,0.6,1.0,0.8,0.0,0.0,1,0,1,0.779768107463756,1,H
0.0,0.0909090909090909,0.0,0.8,1.0,0.8,0.0,0.1379310344827586,0,0,0,0.6774152847010114,0,H
0.0,0.2467532467532467,0.0,0.2,0.0,1.0,0.0,0.0,0,0,0,0.9646780350269069,0,H
0.0,0.2337662337662337,0.0,0.6,1.0,1.0,0.0,0.1034482758620689,0,0,0,0.7866732821744135,0,H
0.0833333333333333,0.0909090909090909,0.0,0.2,1.0,1.0,0.0,0.2068965517241379,0,1,0,0.8350451476367969,1,M
0.0,0.1038961038961039,0.1,0.6,1.0,1.0,0.0,0.2068965517241379,1,1,1,0.9276577945355898,0,H
0.0,0.2987012987012987,0.0,1.0,0.0,1.0,0.0,0.0689655172413793,0,0,0,0.8754549629300747,0,H
0.0,0.2597402597402597,0.0,0.4,0.0,1.0,0.0,0.0,0,0,0,0.93207032649775,0,H
0.0833333333333333,0.0519480519480519,0.0,0.8,1.0,1.0,0.0,0.0689655172413793,1,1,1,0.7263009341872605,1,H
0.0,0.0389610389610389,0.0,0.4,0.0,0.8,0.0,0.0689655172413793,1,0,1,0.8670101459963645,0,M
0.0,0.4025974025974026,0.0,0.8,1.0,1.0,0.0,0.2413793103448276,1,1,0,0.9269033376546704,1,H
0.0,0.4025974025974026,0.0,0.6,0.0,0.6,0.0,0.0344827586206896,1,0,1,0.8812969891191312,0,M
0.0,0.4935064935064935,0.0,0.4,1.0,1.0,0.0,0.5517241379310345,1,1,1,0.9484491226952418,1,H
0.0,0.2597402597402597,0.0,0.0,1.0,1.0,0.0,0.1034482758620689,0,0,0,0.8834791331939577,0,H
0.0,0.2467532467532467,0.0,0.6,1.0,0.8,0.0,0.6206896551724138,0,1,0,0.874440363003458,1,M
0.0,0.2467532467532467,0.0,0.4,1.0,0.8,0.0,0.1379310344827586,1,0,1,0.7323929472715681,0,M
0.0,0.0519480519480519,0.0,0.8,0.0,1.0,0.0,0.0,1,0,1,0.8617973448163343,0,M
0.0,0.0779220779220779,0.0,0.4,1.0,1.0,0.0,0.1034482758620689,0,0,0,0.5704757521101872,0,H
0.0,0.1298701298701298,0.0,0.6,1.0,1.0,0.0,0.0344827586206896,1,0,1,0.8073883842725749,1,H
0.0,0.1818181818181818,0.0,0.6,1.0,0.4,0.0,0.0,0,0,0,0.800854206608175,0,H
0.0,0.4415584415584415,0.0,0.6,0.0,0.6,0.0,0.0,0,0,0,0.9404184356046232,0,H
0.0,0.0649350649350649,0.0,0.8,1.0,1.0,0.0,0.1034482758620689,1,0,0,0.6493263090852656,1,H
0.0833333333333333,0.0259740259740259,0.0,0.6,0.0,1.0,0.0,0.0344827586206896,1,0,1,0.7181226742280998,0,M
0.0,0.0909090909090909,0.0,0.4,0.0,1.0,0.0,0.0,0,0,0,0.910964902288725,0,H
0.0,0.1948051948051948,0.0,0.4,1.0,0.4,0.0,0.0344827586206896,0,0,0,0.888912343949387,0,H
0.0,0.0649350649350649,0.0,0.8,1.0,1.0,0.0,0.0344827586206896,1,0,1,0.5536478255776683,1,H
0.0,0.1558441558441558,0.0,0.4,1.0,0.8,0.0,0.1034482758620689,0,0,0,0.7943339516934972,0,H
0.0833333333333333,0.0389610389610389,0.0,0.6,1.0,1.0,0.4285714285714285,0.0689655172413793,0,1,0,0.8195524678369893,1,M
0.1666666666666666,0.0909090909090909,0.0,0.4,1.0,1.0,0.2857142857142857,0.9310344827586208,1,1,1,0.9199026890021432,1,H
0.0,0.3116883116883117,0.0,0.4,1.0,1.0,0.0,0.5172413793103449,1,1,1,0.9232397335958186,1,H
0.0,0.4285714285714285,0.0,0.4,0.0,0.8,0.0,0.2068965517241379,0,0,0,0.5271752178050435,0,H
0.0,0.0779220779220779,0.0,0.2,1.0,0.8,0.0,0.0344827586206896,0,0,0,0.7346113608520424,0,H
0.0,0.2987012987012987,0.0,0.6,1.0,0.8,0.0,0.1379310344827586,0,0,0,0.768536667298265,0,H
0.1666666666666666,0.0779220779220779,0.0,0.4,1.0,0.8,0.0,0.1724137931034483,1,1,1,0.7979910914154622,1,H
0.0,0.3116883116883117,0.0,0.6,1.0,0.4,0.0,0.0344827586206896,0,0,0,0.8699638726789163,0,H
0.0,0.0259740259740259,0.0,0.4,1.0,0.8,0.1428571428571428,0.0,0,0,0,0.6120704465638462,1,H
0.0,0.0259740259740259,0.0,0.8,1.0,1.0,0.0,0.0689655172413793,0,1,0,0.5005641048827559,0,H
0.0,0.0909090909090909,0.0,0.8,0.0,1.0,0.0,0.1724137931034483,1,0,1,0.5132749747931171,1,H
0.0833333333333333,0.1688311688311688,0.2,0.6,1.0,1.0,0.0,0.3103448275862069,0,1,0,0.9549740121081786,1,M
0.0,0.0389610389610389,0.1,0.4,1.0,1.0,0.0,0.0344827586206896,0,1,0,0.7015895556830035,1,M
0.0,0.2207792207792207,0.0,0.6,0.0,1.0,0.0,0.0344827586206896,1,0,1,0.9264654978195924,0,M
0.1666666666666666,0.0259740259740259,0.0,0.6,1.0,0.8,1.0,0.0689655172413793,1,1,1,0.8011046827001503,1,H
0.0833333333333333,0.1558441558441558,0.0,0.4,1.0,1.0,0.0,0.2068965517241379,1,1,1,0.8393586930431127,1,H
0.0,0.2857142857142857,0.0,0.4,1.0,1.0,0.0,0.1379310344827586,1,0,1,0.7236355269415187,1,H
0.0,0.1688311688311688,0.0,0.2,1.0,0.8,0.0,0.0,0,0,0,0.8094231650545434,0,H
0.0,0.2077922077922078,0.0,0.2,1.0,1.0,0.2857142857142857,0.1034482758620689,1,0,1,0.5413368958964053,1,H
0.0,0.1558441558441558,0.0,0.6,1.0,0.8,0.0,0.0,0,0,1,0.7371967210635456,0,H
0.0,0.1298701298701298,0.0,0.6,0.0,0.8,0.0,0.0689655172413793,1,0,1,0.9248273178152544,0,M
0.0,0.0779220779220779,0.0,0.6,0.0,0.8,0.0,0.0689655172413793,0,0,0,0.8548773488414371,0,H
0.0,0.1818181818181818,0.0,0.8,1.0,0.8,0.0,0.0344827586206896,0,0,0,0.7683348625176759,0,H
0.0,0.1558441558441558,0.0,0.6,0.0,0.8,0.0,0.0344827586206896,1,0,1,0.9325145956756355,0,M
0.0,0.1818181818181818,0.0,0.4,0.0,0.2,0.0,0.0,0,0,0,0.81943001237591,0,H
0.0,0.4025974025974026,0.0,0.4,0.0,1.0,0.0,0.2413793103448276,0,1,0,0.6777622751460854,1,H
0.0,0.0129870129870129,0.0,0.6,1.0,1.0,0.0,0.0689655172413793,1,0,1,0.6812042449677616,1,H
0.0,0.0129870129870129,0.0,0.4,1.0,0.8,0.7142857142857143,0.0,1,1,0,0.5185177398377137,1,H
0.0,0.1428571428571428,0.0,0.6,1.0,0.8,0.0,0.0344827586206896,0,0,0,0.779859832296684,0,H
0.0,0.4805194805194805,0.0,0.4,1.0,0.8,0.0,0.3103448275862069,1,1,1,0.7796303590822887,1,H
0.0,0.1298701298701298,0.0,0.6,1.0,0.6,0.0,0.0344827586206896,0,0,0,0.8470833196734331,0,H
0.0,0.0389610389610389,0.0,0.8,1.0,1.0,0.0,0.1724137931034483,0,1,0,0.6878464355864395,1,H
0.0,0.2337662337662337,0.0,0.2,1.0,0.8,0.0,0.0,1,0,1,0.8526703192050532,0,M
0.0,0.2207792207792207,0.0,0.4,1.0,0.8,0.0,0.1034482758620689,0,0,0,0.8146783453037771,0,H
0.0,0.0779220779220779,0.0,0.6,1.0,0.8,0.0,0.1379310344827586,0,0,0,0.6405032931693568,0,H
0.0,0.0259740259740259,0.0,0.2,1.0,1.0,0.0,0.0,1,0,1,0.5838396435644447,1,H
0.0,0.1948051948051948,0.0,0.6,0.0,1.0,0.0,0.1724137931034483,1,1,1,0.7099043499069062,1,H
0.0,0.4805194805194805,0.0,0.6,1.0,0.8,0.0,0.1034482758620689,1,0,0,0.8546583921105325,0,M
0.0,0.5584415584415584,0.0,0.4,0.0,0.8,0.0,0.0,0,0,0,0.8727983181555123,0,H
0.0,0.2467532467532467,0.0,0.6,1.0,1.0,0.0,0.2413793103448276,0,1,0,0.8658323383901714,1,M
0.0833333333333333,0.0909090909090909,0.0,0.6,1.0,1.0,0.0,0.3448275862068966,1,1,1,0.936614310539487,1,H
0.0,0.0129870129870129,0.0,0.8,1.0,1.0,0.0,0.0344827586206896,0,1,0,0.5545065747510981,0,H
0.0,0.1428571428571428,0.0,0.8,1.0,0.4,0.0,0.0689655172413793,0,0,0,0.7298241216919358,0,H
0.0,0.3766233766233766,0.0,0.6,1.0,0.6,0.0,0.0689655172413793,0,0,0,0.9357480541129244,0,H
0.0,0.4805194805194805,0.0,1.0,1.0,1.0,0.0,0.1379310344827586,1,0,0,0.5832739950442181,1,H
0.0,0.2207792207792207,0.0,0.2,1.0,0.8,0.0,0.0689655172413793,0,0,0,0.8386774613973853,0,H
0.0,0.1688311688311688,0.0,0.2,0.0,0.6,0.0,0.0,1,0,1,0.9214623129684828,0,M
0.0,0.0389610389610389,0.0,0.6,1.0,0.8,0.0,0.0344827586206896,1,0,1,0.7314236842762083,1,H
0.0,0.0779220779220779,0.0,0.6,1.0,1.0,0.0,0.1379310344827586,1,0,1,0.6029412570207867,1,H
0.0,0.1948051948051948,0.0,0.6,1.0,0.6,0.0,0.0344827586206896,0,0,0,0.7952229708391598,0,H
0.0,0.0259740259740259,0.0,0.8,1.0,1.0,0.1428571428571428,0.0,0,1,0,0.6464791905760164,1,H
0.0,0.4675324675324675,0.0,0.6,0.0,0.8,0.0,0.0689655172413793,0,0,0,0.9385961996375352,0,H
0.0,0.3376623376623376,0.0,0.6,0.0,1.0,0.0,0.0689655172413793,0,0,0,0.9050049765878228,0,H
0.0,0.1168831168831168,0.0,0.6,1.0,0.6,0.0,0.3448275862068966,0,1,0,0.7792510247134693,1,M
0.0,0.0909090909090909,0.0,0.6,1.0,0.8,0.0,0.0,1,0,0,0.8098673541723693,0,M
0.0,0.0519480519480519,0.0,0.6,1.0,1.0,0.0,0.0689655172413793,1,1,1,0.5053058721908186,1,H
0.0,0.1818181818181818,0.0,0.6,1.0,1.0,0.0,0.1724137931034483,0,0,0,0.5028744898874373,0,H
0.0,0.4545454545454545,0.0,0.6,1.0,1.0,0.0,0.3448275862068966,0,1,0,0.9125556004999326,1,M
0.0,0.3116883116883117,0.0,0.2,1.0,0.8,0.0,0.1034482758620689,0,0,0,0.8222149305591812,0,H
0.0,0.6753246753246753,0.0,0.6,1.0,0.8,0.0,0.4482758620689655,0,1,0,0.7847736196166435,1,H
0.0,0.1298701298701298,0.0,0.6,1.0,0.8,0.0,0.1724137931034483,0,0,0,0.6459299518144901,0,H
0.0,0.3636363636363636,0.0,0.2,1.0,0.8,0.0,0.0,0,0,0,0.8965200307269794,0,H
0.0833333333333333,0.0129870129870129,0.0,0.6,1.0,1.0,0.0,0.0689655172413793,1,1,1,0.8298167591068968,1,H
0.0,0.0519480519480519,0.0,0.8,1.0,0.8,0.1428571428571428,0.0689655172413793,1,1,1,0.5451179452286561,1,H
0.0833333333333333,0.0259740259740259,0.0,0.6,1.0,1.0,0.0,0.0689655172413793,0,1,0,0.8610120918007464,1,M
0.1666666666666666,0.0519480519480519,0.0,0.4,1.0,1.0,0.1428571428571428,0.2758620689655172,0,1,0,0.9189101339527532,1,M
