prev_residence_place,sex,marital_status,citizenship,household_position,edu_level,economic_status,country_birth,age,household_size,cur_eco_activity,expert prediction,machine prediction,ground truth,proba_model,occupation,provider
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,1.0,0.5,0.4545454545454545,0.9333333333333332,0.7142857142857143,1,1,1,0.623213764180244,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,1.0,0.0,0.0,0.4545454545454545,0.2,0.8928571428571429,0,1,0,0.5572008876322615,1,H
1.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.1818181818181818,0.9333333333333332,0.3928571428571428,1,1,1,0.5656838845780107,0,H
1.0,0.0,0.0,0.5,1.0,0.4,0.0,0.0,0.2727272727272727,0.9333333333333332,0.3928571428571428,0,1,0,0.6302619224627528,0,H
1.0,0.0,0.3333333333333333,0.0,1.0,0.6,0.0,0.0,0.7272727272727273,0.2,0.3928571428571428,0,1,0,0.5029563776471895,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.6,1.0,0.0,0.6363636363636364,0.2,1.0,1,1,1,0.5681554346099743,1,H
1.0,1.0,0.0,0.0,0.0,0.8,0.1111111111111111,0.0,0.0909090909090909,1.0,0.9642857142857144,1,0,1,0.737630254585702,1,H
1.0,1.0,0.0,0.0,0.1909090909090909,0.6,1.0,0.0,0.4545454545454545,0.0666666666666666,0.75,1,1,1,0.7599701031748467,1,H
1.0,0.0,0.0,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.0666666666666666,0.75,0,0,0,0.8306584792340825,0,H
1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.2,0.7142857142857143,0,0,0,0.8456110484960608,0,H
1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.1818181818181818,0.1333333333333333,0.9642857142857144,0,0,0,0.7449597097622196,0,H
1.0,0.0,0.0,1.0,0.9090909090909092,0.6,0.0,1.0,0.1818181818181818,0.0,0.8571428571428571,0,0,0,0.6825772397609395,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.4545454545454545,1.0,0.7142857142857143,0,1,0,0.5545641091479963,1,H
1.0,1.0,0.0,0.0,0.2,0.4,0.0,0.0,0.3636363636363636,0.1333333333333333,0.7142857142857143,0,0,0,0.7557669494302229,0,H
2.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.2727272727272727,0.1333333333333333,0.3928571428571428,1,1,1,0.5716892235481409,0,H
2.0,0.0,0.3333333333333333,0.0,0.109090909090909,1.0,0.0,0.0,0.5454545454545454,0.1333333333333333,0.7142857142857143,1,1,1,0.6590225764919995,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.6,1.0,0.0,0.5454545454545454,0.2,0.9285714285714286,1,1,1,0.5927778937733408,1,H
1.0,1.0,0.6666666666666666,0.0,0.9090909090909092,0.2,0.0,0.0,0.6363636363636364,0.0,0.9285714285714286,0,0,0,0.577633253079059,0,H
1.0,0.0,0.3333333333333333,0.0,0.9090909090909092,0.6,1.0,0.0,0.7272727272727273,0.0,0.7142857142857143,0,1,0,0.6287177208062174,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,1.0,0.0,0.0,0.5454545454545454,1.0,0.8928571428571429,0,1,0,0.6594421250084818,1,H
1.0,1.0,0.3333333333333333,0.0,0.1,1.0,0.0,0.0,0.7272727272727273,0.0666666666666666,0.8928571428571429,1,1,1,0.5681443806376794,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.7272727272727273,0.1333333333333333,0.7142857142857143,1,0,1,0.6674018026398566,1,H
1.0,1.0,0.3333333333333333,0.0,0.1,0.4,0.0,0.0,0.6363636363636364,0.0666666666666666,0.9642857142857144,0,0,0,0.6578317443212206,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.6,1.0,0.0,0.5454545454545454,1.0,0.9642857142857144,1,1,1,0.5915584629320954,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.2,0.0,0.0,0.2727272727272727,0.9333333333333332,0.3928571428571428,1,1,1,0.5707854081657747,0,H
2.0,1.0,0.0,0.5,0.1909090909090909,0.4,0.0,0.5,0.2727272727272727,0.0666666666666666,0.8571428571428571,0,0,0,0.7328551278807948,0,H
1.0,0.0,0.3333333333333333,0.0,0.1,0.2,0.0,0.0,0.7272727272727273,0.0666666666666666,0.0,0,1,0,0.5746095030951726,0,H
1.0,1.0,0.0,0.0,0.9090909090909092,0.6,0.0,0.0,0.7272727272727273,0.0,0.3928571428571428,0,1,0,0.5193264244058818,0,H
1.0,1.0,0.0,0.0,0.1909090909090909,0.2,0.0,0.0,0.2727272727272727,0.0666666666666666,0.75,0,0,0,0.7715246475238838,0,H
1.0,0.0,0.6666666666666666,0.0,0.9090909090909092,0.2,0.0,0.0,0.5454545454545454,0.0,0.3928571428571428,0,0,0,0.6608415213097426,0,H
2.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.5454545454545454,0.0666666666666666,0.9285714285714286,1,1,1,0.7486256579884979,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.7272727272727273,0.2,0.9285714285714286,1,0,1,0.5095706203374287,0,H
1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.5454545454545454,0.1333333333333333,0.9285714285714286,1,1,1,0.717284192250168,1,H
1.0,1.0,0.0,0.0,0.1909090909090909,1.0,0.0,0.0,0.1818181818181818,0.0666666666666666,0.9642857142857144,1,1,1,0.582811168434542,1,H
1.0,0.0,0.0,0.0,1.0,0.6,0.0,1.0,0.1818181818181818,0.1333333333333333,0.8928571428571429,0,0,0,0.755622214136723,0,H
1.0,1.0,1.0,0.0,0.2727272727272727,0.6,0.0,0.0,0.6363636363636364,0.1333333333333333,0.8928571428571429,0,0,0,0.5404399416743054,0,H
1.0,1.0,0.0,0.0,0.0,0.8,0.1111111111111111,0.0,0.0,0.2,0.7142857142857143,0,0,0,0.7721684353264407,0,H
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0909090909090909,1.0,0.9285714285714286,1,0,1,0.6509267900740684,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.4545454545454545,0.9333333333333332,0.0,0,1,1,0.6112559024797196,0,H
1.0,0.0,0.0,0.0,0.1909090909090909,1.0,0.0,0.0,0.6363636363636364,0.0666666666666666,0.9642857142857144,1,1,1,0.6913861532310738,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.3636363636363636,0.9333333333333332,0.3928571428571428,1,0,1,0.6021873828291492,1,H
1.0,1.0,0.0,0.0,0.9090909090909092,1.0,0.1111111111111111,0.0,0.0909090909090909,0.0,0.9285714285714286,0,0,0,0.5278207740584173,0,H
1.0,1.0,0.6666666666666666,0.0,0.2727272727272727,0.6,0.0,0.0,0.6363636363636364,0.0666666666666666,0.8928571428571429,1,0,1,0.6663901283835275,1,H
1.0,1.0,0.3333333333333333,0.0,0.1,0.6,0.0,0.0,0.7272727272727273,0.0666666666666666,0.9285714285714286,1,0,1,0.5497218843644487,1,H
1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.7272727272727273,0.0666666666666666,0.8571428571428571,0,0,0,0.7395324610694839,0,H
1.0,1.0,0.0,0.0,0.1909090909090909,1.0,0.0,0.0,0.2727272727272727,0.0666666666666666,0.7142857142857143,1,1,1,0.5359323700799092,1,H
1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0909090909090909,0.0666666666666666,0.8571428571428571,0,0,0,0.8019657288312739,0,H
1.0,1.0,0.0,0.0,0.9090909090909092,0.8,0.1111111111111111,0.0,0.0909090909090909,0.0,0.7857142857142857,1,0,1,0.6909353670283596,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.7272727272727273,0.2,0.7142857142857143,0,0,0,0.5521561985541199,0,H
1.0,1.0,0.3333333333333333,0.0,0.1,0.8,0.0,1.0,0.6363636363636364,0.0666666666666666,1.0,1,1,1,0.5199576433745813,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.0,0.0,0.0,0.6363636363636364,0.2,1.0,0,0,0,0.5940285458795754,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.6363636363636364,0.9333333333333332,0.9642857142857144,0,1,0,0.6468582720506451,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.4545454545454545,0.1333333333333333,0.7142857142857143,1,0,1,0.5985635140329946,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.0,0.0,1.0,0.4545454545454545,0.2,0.75,0,0,0,0.7718893056619488,0,H
1.0,1.0,0.0,0.0,0.1909090909090909,0.4,0.0,0.0,0.1818181818181818,0.0666666666666666,0.9285714285714286,0,0,0,0.7856807611044938,0,H
1.0,1.0,0.0,0.0,0.2,1.0,0.0,1.0,0.1818181818181818,0.1333333333333333,0.7142857142857143,1,1,1,0.541248416500945,1,H
1.0,1.0,1.0,0.0,0.2727272727272727,0.4,0.0,0.0,0.4545454545454545,0.1333333333333333,0.8214285714285714,0,0,0,0.6507007551301336,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.2727272727272727,0.2,0.8928571428571429,0,0,0,0.7111096213579192,0,H
1.0,1.0,0.0,0.0,0.9090909090909092,1.0,0.0,0.0,0.5454545454545454,0.0,0.7857142857142857,1,1,1,0.6308611952374419,1,H
1.0,0.0,0.0,0.0,0.9090909090909092,1.0,0.0,0.0,0.5454545454545454,0.0,1.0,0,1,0,0.667964456767781,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.4545454545454545,0.1333333333333333,0.8928571428571429,0,0,0,0.6115658599227041,0,H
1.0,1.0,0.3333333333333333,0.0,0.1,1.0,0.0,1.0,0.2727272727272727,0.1333333333333333,0.7142857142857143,0,1,0,0.5471041931798287,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.6363636363636364,0.2,0.3928571428571428,1,1,1,0.5763523450854545,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.2,0.0,1.0,0.2727272727272727,1.0,0.8571428571428571,0,0,0,0.680601523804982,0,H
1.0,1.0,0.3333333333333333,0.0,0.1,0.2,0.0,0.0,0.7272727272727273,0.0666666666666666,0.8571428571428571,1,0,1,0.7112011218147063,1,H
1.0,1.0,0.3333333333333333,0.0,0.1,0.8,1.0,0.0,0.3636363636363636,0.0666666666666666,0.8571428571428571,1,1,1,0.6297212525151274,1,H
1.0,1.0,1.0,0.0,0.1909090909090909,0.6,0.0,0.0,0.6363636363636364,0.0666666666666666,1.0,0,0,0,0.5679132847284919,0,H
1.0,1.0,0.0,0.0,0.1909090909090909,1.0,0.0,0.0,0.2727272727272727,0.0666666666666666,0.0,1,1,1,0.6222156926452308,1,H
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.7272727272727273,0.0666666666666666,0.9285714285714286,1,1,1,0.6107554899551593,1,H
1.0,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.2727272727272727,0.9333333333333332,0.9642857142857144,1,0,0,0.6299115992042864,1,H
2.0,1.0,0.0,0.0,1.0,0.6,0.1111111111111111,0.0,0.0,0.2,0.7142857142857143,0,0,0,0.8364054165691248,0,H
1.0,0.0,1.0,0.0,0.2727272727272727,0.4,0.0,0.0,0.6363636363636364,0.0666666666666666,0.8928571428571429,0,0,0,0.5836120736546735,0,H
1.0,0.0,1.0,0.0,0.2727272727272727,0.6,0.0,0.0,0.7272727272727273,0.0666666666666666,0.3928571428571428,0,0,0,0.6443063783840187,0,H
1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1818181818181818,0.1333333333333333,0.7142857142857143,1,0,1,0.6508291115004242,0,H
1.0,0.0,0.0,0.0,0.9090909090909092,0.4,0.0,0.0,0.2727272727272727,0.0,0.7142857142857143,0,0,0,0.5486758120636809,0,H
1.0,1.0,0.3333333333333333,0.0,0.1,0.6,0.0,1.0,0.5454545454545454,0.0666666666666666,0.3928571428571428,0,0,0,0.7125315868352206,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.4,1.0,0.0,0.2727272727272727,0.1333333333333333,0.0,1,1,1,0.8313739464629898,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.4545454545454545,0.2,1.0,0,0,0,0.596925448481775,0,H
1.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1818181818181818,0.1333333333333333,0.4642857142857143,0,1,0,0.5077814946817241,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.2,1.0,0.0,0.5454545454545454,1.0,0.0,1,1,1,0.7146027025879157,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.5454545454545454,0.1333333333333333,0.8928571428571429,0,1,1,0.6056038645209263,0,H
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0909090909090909,0.1333333333333333,0.8571428571428571,0,1,0,0.5371245692680734,0,H
1.0,1.0,0.0,0.0,0.0,0.2,0.1111111111111111,0.0,0.0,0.0666666666666666,0.9642857142857144,0,0,0,0.7845711540384668,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.4545454545454545,0.2,0.7857142857142857,0,0,0,0.5981404787165888,0,H
1.0,0.0,0.0,0.0,0.2,1.0,1.0,0.0,0.4545454545454545,0.9333333333333332,0.7142857142857143,1,1,1,0.7549845822253486,1,H
1.0,1.0,0.3333333333333333,0.0,0.1,1.0,0.0,0.5,0.0909090909090909,0.0666666666666666,0.9642857142857144,1,0,1,0.5311726573289439,1,H
1.0,1.0,0.3333333333333333,0.5,0.109090909090909,1.0,0.0,0.5,0.3636363636363636,0.9333333333333332,0.7142857142857143,0,0,0,0.6438555998303445,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.3636363636363636,0.1333333333333333,0.7857142857142857,0,0,0,0.7340577854965937,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.4,1.0,1.0,0.5454545454545454,1.0,0.0,1,1,1,0.6696360955390125,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.6363636363636364,0.2,0.9642857142857144,0,0,0,0.693944776450348,0,H
1.0,0.0,1.0,0.0,0.2,1.0,0.0,1.0,0.6363636363636364,0.1333333333333333,0.8214285714285714,1,1,1,0.6666194773407536,1,H
1.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.3636363636363636,0.1333333333333333,0.0,1,1,1,0.6661715816968429,1,H
1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0909090909090909,0.9333333333333332,0.75,0,0,0,0.6972590657670817,0,H
1.0,1.0,0.0,0.0,0.2,1.0,0.0,0.5,0.2727272727272727,0.1333333333333333,0.9642857142857144,1,1,0,0.558296994055216,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.7272727272727273,0.1333333333333333,0.8214285714285714,0,0,0,0.6072285305012677,0,H
2.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.3636363636363636,0.1333333333333333,0.7142857142857143,1,1,1,0.5638669390313198,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.4545454545454545,0.2,0.8214285714285714,0,0,0,0.5833713186649345,0,H
1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.1818181818181818,0.9333333333333332,0.7142857142857143,0,0,0,0.6431021789940243,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.3636363636363636,0.1333333333333333,0.9285714285714286,1,0,1,0.7474361942536162,0,M
1.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5454545454545454,0.1333333333333333,0.3928571428571428,0,0,0,0.6221700243130083,0,H
1.0,1.0,0.0,0.0,0.9090909090909092,0.6,0.0,0.0,0.4545454545454545,0.0,0.4642857142857143,0,0,0,0.5671794447521751,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,1.0,0.1333333333333333,0.8571428571428571,0,0,0,0.6550404130287445,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.3636363636363636,0.2,0.0,0,1,0,0.6251038348847638,0,H
1.0,0.0,0.0,0.5,0.9090909090909092,1.0,0.0,0.5,0.2727272727272727,0.0,0.9642857142857144,1,1,1,0.5289644200317252,1,H
2.0,0.0,0.0,0.0,0.9090909090909092,0.6,0.0,0.0,0.1818181818181818,0.0,0.8571428571428571,1,0,1,0.5927365343042231,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.5454545454545454,0.2,0.4642857142857143,1,1,1,0.5344324958583712,1,H
1.0,1.0,0.3333333333333333,0.0,0.1,0.4,0.0,0.0,0.0909090909090909,0.0666666666666666,0.9642857142857144,1,0,0,0.8002138436996797,0,M
1.0,1.0,0.0,0.0,0.9090909090909092,0.6,0.1111111111111111,0.0,0.0,0.0,0.7857142857142857,0,0,0,0.7053580738534398,0,H
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0909090909090909,0.1333333333333333,0.7142857142857143,0,0,0,0.5907214092291759,0,H
2.0,1.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.5454545454545454,0.0666666666666666,0.3928571428571428,1,1,1,0.6181952307867892,1,H
1.0,1.0,1.0,0.0,0.1909090909090909,0.2,0.0,0.0,0.5454545454545454,0.0666666666666666,0.7857142857142857,1,0,1,0.6418247535737751,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.2,0.0,0.0,0.4545454545454545,0.9333333333333332,0.7857142857142857,0,1,0,0.5274526160935494,0,H
1.0,1.0,1.0,0.0,0.2,1.0,0.0,0.0,0.4545454545454545,0.9333333333333332,0.9642857142857144,1,1,1,0.5944878124225598,1,H
1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0909090909090909,1.0,0.7142857142857143,1,0,1,0.7281105318162808,0,M
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,1.0,0.0,0.0,0.7272727272727273,0.2,0.8214285714285714,1,1,1,0.5461998647495605,1,H
1.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0909090909090909,1.0,0.75,0,0,0,0.7913143699146808,0,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,1.0,0.6363636363636364,0.1333333333333333,0.9285714285714286,1,0,1,0.698622270206991,0,M
1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0909090909090909,0.1333333333333333,0.3928571428571428,1,0,1,0.6381409133435442,0,H
1.0,1.0,0.3333333333333333,1.0,0.109090909090909,0.6,0.0,1.0,0.2727272727272727,0.1333333333333333,0.9285714285714286,1,0,1,0.734327421427356,0,M
1.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.1818181818181818,0.1333333333333333,0.4642857142857143,1,1,1,0.7579558709285162,1,H
1.0,1.0,0.3333333333333333,0.0,1.0,0.6,0.0,0.0,0.4545454545454545,0.2,0.9642857142857144,1,0,0,0.6715862487163855,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.8,0.0,0.0,0.3636363636363636,0.9333333333333332,0.8928571428571429,0,0,1,0.5830489645020024,1,H
1.0,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.1818181818181818,0.0666666666666666,0.9642857142857144,0,0,0,0.6275764884507501,0,H
1.0,1.0,0.6666666666666666,0.0,0.2,1.0,0.0,0.0,0.6363636363636364,0.2,0.9642857142857144,1,1,1,0.6684108341759952,1,H
1.0,0.0,0.0,0.5,0.9090909090909092,0.2,0.0,0.5,0.0909090909090909,0.0,0.3928571428571428,0,0,0,0.629909575263361,0,H
1.0,1.0,1.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.5454545454545454,0.1333333333333333,0.9642857142857144,0,1,0,0.699289673020243,1,M
1.0,1.0,0.0,0.0,0.0,0.8,0.1111111111111111,0.0,0.0909090909090909,0.2,1.0,0,0,0,0.5714922285290177,0,H
1.0,1.0,1.0,0.0,0.9090909090909092,1.0,0.0,0.0,0.3636363636363636,0.0,0.9285714285714286,1,1,1,0.653445102733125,1,H
1.0,0.0,1.0,0.0,0.9090909090909092,1.0,0.0,0.0,0.4545454545454545,0.0,1.0,1,1,1,0.6002875816198343,1,H
1.0,0.0,0.3333333333333333,0.0,0.1,1.0,0.0,0.0,0.8181818181818182,0.0666666666666666,0.8214285714285714,1,1,1,0.5680514250663743,1,H
1.0,1.0,0.3333333333333333,0.5,0.109090909090909,0.2,0.0,0.5,0.1818181818181818,0.1333333333333333,0.8571428571428571,0,0,0,0.732457754590438,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.2,0.0,1.0,0.5454545454545454,0.2,0.75,0,0,0,0.763118753394843,0,H
2.0,1.0,0.0,0.0,0.1909090909090909,0.4,0.0,0.0,0.0909090909090909,0.0666666666666666,0.7142857142857143,1,0,1,0.7582634376834323,1,H
1.0,1.0,1.0,0.0,0.2,0.4,0.0,0.0,0.5454545454545454,0.1333333333333333,0.9642857142857144,0,0,0,0.6374251118136381,0,H
1.0,0.0,0.3333333333333333,0.5,0.109090909090909,1.0,0.0,0.0,0.1818181818181818,0.1333333333333333,0.3928571428571428,0,1,1,0.7038874504673871,1,M
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,1.0,0.3636363636363636,1.0,0.8571428571428571,0,0,0,0.7041756872910325,0,H
1.0,0.0,0.0,0.0,0.9090909090909092,0.6,0.1111111111111111,1.0,0.0,0.0,0.3928571428571428,0,0,0,0.7371337649242651,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,1.0,0.0,0.0,0.4545454545454545,0.2,0.4642857142857143,0,1,0,0.6068676525181469,1,H
1.0,1.0,0.0,0.0,0.2,1.0,0.0,0.0,0.1818181818181818,0.1333333333333333,0.7142857142857143,1,1,1,0.6774939412053388,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,1.0,0.0,0.0,0.6363636363636364,0.1333333333333333,0.3928571428571428,0,1,0,0.6406596875956033,0,H
1.0,1.0,0.0,0.0,0.1909090909090909,0.4,1.0,0.0,0.1818181818181818,0.0666666666666666,0.7142857142857143,0,1,0,0.6823409829437317,1,H
1.0,1.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,0.0909090909090909,0.1333333333333333,0.7142857142857143,0,0,0,0.6649729988357094,0,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.4,1.0,0.0,0.2727272727272727,0.1333333333333333,0.75,1,1,1,0.6560767494351601,1,H
1.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.1818181818181818,0.1333333333333333,0.3928571428571428,1,1,1,0.6244813401617878,1,H
1.0,0.0,0.3333333333333333,0.5,0.109090909090909,0.6,1.0,0.5,0.4545454545454545,0.1333333333333333,0.7142857142857143,1,1,1,0.611420315651683,1,H
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1818181818181818,0.0666666666666666,0.9285714285714286,0,1,1,0.5563916814473355,1,H
1.0,1.0,0.0,0.0,0.2,0.8,0.0,0.0,0.3636363636363636,0.2,0.8571428571428571,1,0,1,0.645630935220998,1,H
1.0,0.0,0.0,0.0,0.1909090909090909,1.0,0.0,0.0,0.4545454545454545,0.0666666666666666,0.8928571428571429,1,1,1,0.6966428303016186,1,H
1.0,1.0,1.0,0.0,0.9090909090909092,0.6,0.0,0.0,0.4545454545454545,0.0,0.8571428571428571,0,1,0,0.5511707290047566,0,H
1.0,1.0,0.3333333333333333,0.0,0.2727272727272727,1.0,0.0,0.0,0.3636363636363636,0.0666666666666666,0.7857142857142857,0,1,0,0.5589177111638195,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.2,1.0,0.0,0.4545454545454545,0.2,0.0,1,1,1,0.8059922059484306,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,0.4,0.0,0.0,0.7272727272727273,0.1333333333333333,0.75,1,0,1,0.6233631543588505,1,H
1.0,1.0,0.3333333333333333,0.0,0.109090909090909,1.0,0.0,0.0,0.1818181818181818,0.1333333333333333,0.7857142857142857,1,0,1,0.5236853210037624,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.8,1.0,0.0,0.4545454545454545,0.9333333333333332,0.8571428571428571,1,1,1,0.6495136834590788,1,H
1.0,0.0,0.3333333333333333,0.0,0.109090909090909,0.6,0.0,0.0,0.6363636363636364,0.2,0.3928571428571428,0,0,0,0.5936239258427433,0,H
1.0,0.0,1.0,0.5,0.2,0.2,0.0,0.5,0.3636363636363636,0.9333333333333332,0.8571428571428571,0,0,0,0.6062850405110697,0,H
1.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0909090909090909,0.1333333333333333,0.3928571428571428,0,0,0,0.6723114361689388,0,H
1.0,0.0,0.3333333333333333,0.0,0.1,0.2,0.0,0.0,0.2727272727272727,0.0666666666666666,0.7857142857142857,0,0,0,0.7919910159255624,0,H
1.0,1.0,1.0,0.0,0.1909090909090909,0.4,0.0,0.0,0.4545454545454545,0.0666666666666666,0.7142857142857143,0,0,0,0.611195465301024,0,H
